dataset_id,view,label,count
john_2328,raw,LATE,2
john_2328,raw,LATER,2
john_2328,raw,LAUGH,2
john_2328,raw,LAUNDRY,3
john_2328,raw,LAVATORY,4
john_2328,raw,LEAP,2
john_2328,raw,LEARN,3
john_2328,raw,LEARNING,2
john_2328,raw,LEATHER,2
john_2328,raw,LEAVE,2
john_2328,raw,LEAVING,2
john_2328,raw,LEFT,2
john_2328,raw,LENDER,2
john_2328,raw,LENS,2
john_2328,raw,LESSON,2
john_2328,raw,LETTERS,2
john_2328,raw,LEVEE,2
john_2328,raw,LIAR,3
john_2328,raw,LIBRARY,2
john_2328,raw,LIE,2
john_2328,raw,LIFE,4
john_2328,raw,LIGHT,2
john_2328,raw,LIKE,2
john_2328,raw,LIMIT,2
john_2328,raw,LIMITED,3
john_2328,raw,LINE,3
john_2328,raw,LISTEN,2
john_2328,raw,LITTLE,4
john_2328,raw,LIVING,2
john_2328,raw,LOCATION,2
john_2328,raw,LOCKED,2
john_2328,raw,LONG,2
john_2328,raw,LONGER,3
john_2328,raw,LOOK,3
john_2328,raw,LOOKS,3
john_2328,raw,LOOSE,2
john_2328,raw,LOOSES,3
john_2328,raw,LOSERS,2
john_2328,raw,LOST,2
john_2328,raw,LOT,2
john_2328,raw,LOTTERY,2
john_2328,raw,LOUDLY,2
john_2328,raw,LOVE,2
john_2328,raw,LOVELY,3
john_2328,raw,LOW,3
john_2328,raw,LUCKILY,2
john_2328,raw,LUNCH,2
john_2328,raw,LYDIA,2
john_2328,raw,MACHINE,2
john_2328,raw,MACHINERY,2
john_2328,raw,MADE,2
john_2328,raw,MAIL,2
john_2328,raw,MAJESTY,2
john_2328,raw,MAKE,2
john_2328,raw,MAKES,3
john_2328,raw,MAKEUP,2
john_2328,raw,MAN,2
john_2328,raw,MANY,2
john_2328,raw,MARCH,2
john_2328,raw,MARY,2
john_2328,raw,MASK,2
john_2328,raw,MATERNITY,2
john_2328,raw,MAXIMUM,3
john_2328,raw,ME,3
john_2328,raw,MEANS,2
john_2328,raw,MEDIEVAL,2
john_2328,raw,MEET,2
john_2328,raw,MEETING,2
john_2328,raw,MEN,3
john_2328,raw,MERGER,3
john_2328,raw,MET,2
john_2328,raw,METER,2
john_2328,raw,MICE,2
john_2328,raw,MICROSCOPES,2
john_2328,raw,MIDNIGHT,2
john_2328,raw,MIGHT,2
john_2328,raw,MIGHTIER,2
john_2328,raw,MIND,2
john_2328,raw,MINE,2
john_2328,raw,MINIMUM,2
john_2328,raw,MINUTE,3
john_2328,raw,MISSED,2
john_2328,raw,MISSION,2
john_2328,raw,MIX,2
john_2328,raw,MODERATION,2
john_2328,raw,MOM,2
john_2328,raw,MONITORED,3
john_2328,raw,MONKEY,2
john_2328,raw,MONTH,2
john_2328,raw,MONTHLY,2
john_2328,raw,MONTHS,3
john_2328,raw,MORE,2
john_2328,raw,MORTGAGE,3
john_2328,raw,MOST,3
john_2328,raw,MOTHER,2
john_2328,raw,MOTIVATIONAL,3
john_2328,raw,MOVIE,2
john_2328,raw,MUCH,2
john_2328,raw,MURDER,2
john_2328,raw,MUSIC,2
john_2328,raw,MUST,2
john_2328,raw,MY,2
john_2328,raw,MYSTERY,3
john_2328,raw,NASTY,2
john_2328,raw,NATION,3
john_2328,raw,NATIONS,2
john_2328,raw,NEAR,3
john_2328,raw,NEARBY,2
john_2328,raw,NEED,3
john_2328,raw,NEEDED,2
john_2328,raw,NEEDS,2
john_2328,raw,NEITHER,2
john_2328,raw,NERVOUS,3
john_2328,raw,NEVER,2
john_2328,raw,NEW,3
john_2328,raw,NEWS,2
john_2328,raw,NICE,2
john_2328,raw,NIGHT,2
john_2328,raw,NO,2
john_2328,raw,NOBODY,3
john_2328,raw,NON,3
john_2328,raw,NOON,3
john_2328,raw,NOR,4
john_2328,raw,NOSE,2
john_2328,raw,NOT,3
john_2328,raw,NOTE,3
john_2328,raw,NOTHING,2
john_2328,raw,NOW,3
john_2328,raw,NUMBER,2
john_2328,raw,NUTTY,3
john_2328,raw,OBEY,5
john_2328,raw,OBJECTIVE,2
john_2328,raw,OBJECTS,2
john_2328,raw,OBLIGATIONS,3
john_2328,raw,OBSERVATION,2
john_2328,raw,OCCASIONAL,2
john_2328,raw,OCCUR,2
john_2328,raw,OCEANS,2
john_2328,raw,ODD,3
john_2328,raw,OF,3
john_2328,raw,OFF,2
john_2328,raw,OFFENDERS,2
john_2328,raw,OFFENDS,2
john_2328,raw,OFFENSIVE,2
john_2328,raw,OFFER,2
john_2328,raw,OIL,2
john_2328,raw,OK,3
john_2328,raw,OLD,2
john_2328,raw,OLYMPIC,3
john_2328,raw,ON,2
john_2328,raw,ONE,4
john_2328,raw,ONLY,2
john_2328,raw,OPERA,2
john_2328,raw,OPPOSING,2
john_2328,raw,OR,2
john_2328,raw,ORDER,2
john_2328,raw,ORDERED,2
john_2328,raw,ORGANIZATION,2
john_2328,raw,ORGANIZE,2
john_2328,raw,OUR,3
john_2328,raw,OUT,3
john_2328,raw,OVER,3
john_2328,raw,OVERDRAWN,3
john_2328,raw,OWNED,2
john_2328,raw,PAID,2
john_2328,raw,PAINTINGS,2
john_2328,raw,PANEL,5
john_2328,raw,PARK,2
john_2328,raw,PARKING,2
john_2328,raw,PARKWAYS,2
john_2328,raw,PARTIES,4
john_2328,raw,PARTS,2
john_2328,raw,PARTY,2
john_2328,raw,PATIO,3
john_2328,raw,PAY,2
john_2328,raw,PEANUTS,2
john_2328,raw,PEEK,3
john_2328,raw,PEERING,2
john_2328,raw,PEN,3
john_2328,raw,PENALTY,3
john_2328,raw,PEOPLE,2
john_2328,raw,PERIOD,2
john_2328,raw,PERSISTENT,2
john_2328,raw,PERSON,2
john_2328,raw,PERSONAL,2
john_2328,raw,PERSONS,2
john_2328,raw,PHENOMENON,2
john_2328,raw,PHOTOGRAPHS,3
john_2328,raw,PHRASES,4
john_2328,raw,PHYSICS,2
john_2328,raw,PICKET,2
john_2328,raw,PICTURE,2
john_2328,raw,PIES,2
john_2328,raw,PIG,2
john_2328,raw,PILE,3
john_2328,raw,PIMP,2
john_2328,raw,PIZZA,3
john_2328,raw,PLACE,2
john_2328,raw,PLAY,2
john_2328,raw,PLAYED,3
john_2328,raw,PLAYERS,2
john_2328,raw,PLAYING,2
john_2328,raw,PLEASANT,2
john_2328,raw,PLEASE,2
john_2328,raw,PLUG,4
john_2328,raw,POISONOUS,3
john_2328,raw,POLITICAL,2
john_2328,raw,POLITICS,2
john_2328,raw,POOREST,2
john_2328,raw,POPULARITY,3
john_2328,raw,POPULATION,3
john_2328,raw,POSTAL,2
john_2328,raw,POWDER,2
john_2328,raw,POWER,3
john_2328,raw,PRAYER,2
john_2328,raw,PRECAUTIONS,2
john_2328,raw,PREDICTABLE,2
john_2328,raw,PREFER,2
john_2328,raw,PREFERRED,2
john_2328,raw,PREPARE,2
john_2328,raw,PRESCRIPTION,2
john_2328,raw,PRESENCE,2
john_2328,raw,PRESENTATION,3
john_2328,raw,PRESIDENTIAL,2
john_2328,raw,PRESIDENTS,2
john_2328,raw,PREVAILING,2
john_2328,raw,PRICE,2
john_2328,raw,PRINTER,4
john_2328,raw,PRIORITIES,2
john_2328,raw,PRIORITY,2
john_2328,raw,PRISON,4
john_2328,raw,PRIZE,2
john_2328,raw,PROBLEM,2
john_2328,raw,PROBLEMS,2
john_2328,raw,PROFESSOR,2
john_2328,raw,PROFIT,2
john_2328,raw,PROPOSAL,2
john_2328,raw,PROPRIETOR,3
john_2328,raw,PROTECT,2
john_2328,raw,PROTESTERS,2
john_2328,raw,PROVIDE,2
john_2328,raw,PROVIDED,2
john_2328,raw,PROVINCES,2
john_2328,raw,PSYCHIATRIST,2
john_2328,raw,PSYCHOLOGY,2
john_2328,raw,PUBLIC,2
john_2328,raw,PUBLISHED,2
john_2328,raw,PUMPING,2
john_2328,raw,PUNISHMENT,2
john_2328,raw,PUT,2
john_2328,raw,QUACKS,2
john_2328,raw,QUAKES,2
john_2328,raw,QUARTER,3
john_2328,raw,QUESTION,2
john_2328,raw,QUESTIONING,2
john_2328,raw,QUESTIONS,5
john_2328,raw,QUICK,2
john_2328,raw,QUICKLY,2
john_2328,raw,QUIT,2
john_2328,raw,QUITE,2
john_2328,raw,QUOTA,2
john_2328,raw,RACE,3
john_2328,raw,RACKETBALL,4
john_2328,raw,RAGED,2
john_2328,raw,RAIN,2
john_2328,raw,RAINDROPS,2
john_2328,raw,RAISE,3
john_2328,raw,RAPIDLY,4
john_2328,raw,RATIONALE,2
john_2328,raw,RATTLE,2
john_2328,raw,REACH,3
john_2328,raw,READING,3
john_2328,raw,REALLY,2
john_2328,raw,RECEIPTS,2
john_2328,raw,RECRUITMENT,2
john_2328,raw,RECTANGULAR,2
john_2328,raw,RECYCLING,2
john_2328,raw,RED,4
john_2328,raw,REDOUBLE,2
john_2328,raw,REDRESS,2
john_2328,raw,REFERENDUM,2
john_2328,raw,REFUSE,2
john_2328,raw,REGISTERED,2
john_2328,raw,REGISTRATION,2
john_2328,raw,REJECTION,3
john_2328,raw,RELATIONS,2
john_2328,raw,RELIGION,3
john_2328,raw,RELUCTANT,2
john_2328,raw,RENT,5
john_2328,raw,REQUIRE,2
john_2328,raw,REQUIRES,3
john_2328,raw,RESPONSE,2
john_2328,raw,RESTAURANT,3
john_2328,raw,RESULT,2
john_2328,raw,RESULTS,2
john_2328,raw,RETURN,2
john_2328,raw,RICH,2
john_2328,raw,RID,4
john_2328,raw,RIDICULOUS,2
john_2328,raw,RIDING,2
john_2328,raw,RIFE,2
john_2328,raw,RIGHT,2
john_2328,raw,RINGS,2
john_2328,raw,RISEN,2
john_2328,raw,RISES,2
john_2328,raw,RISK,2
john_2328,raw,ROADS,2
john_2328,raw,ROBIN,3
john_2328,raw,ROCKS,4
john_2328,raw,ROMAN,2
john_2328,raw,ROUND,3
john_2328,raw,ROVER,2
john_2328,raw,RULES,2
john_2328,raw,RUN,2
john_2328,raw,RUNNING,3
john_2328,raw,RUNS,2
john_2328,raw,SAD,2
john_2328,raw,SADDLES,2
john_2328,raw,SAFE,2
john_2328,raw,SAFETY,2
john_2328,raw,SALESMEN,2
john_2328,raw,SAM,3
john_2328,raw,SAMPLE,2
john_2328,raw,SANTA,3
john_2328,raw,SATURDAY,2
john_2328,raw,SATURN,2
john_2328,raw,SAVING,2
john_2328,raw,SAY,4
john_2328,raw,SAYS,2
john_2328,raw,SCENE,2
john_2328,raw,SCHEDULING,3
john_2328,raw,SCHOOLS,2
john_2328,raw,SCRATCH,2
john_2328,raw,SEASON,3
john_2328,raw,SEASONED,3
john_2328,raw,SEASONS,4
john_2328,raw,SEAT,2
john_2328,raw,SECOND,2
john_2328,raw,SECURITY,2
john_2328,raw,SEE,2
john_2328,raw,SEEMS,2
john_2328,raw,SEEN,3
john_2328,raw,SEES,2
john_2328,raw,SEMINARS,2
john_2328,raw,SENDS,2
john_2328,raw,SENT,2
john_2328,raw,SENTENCE,2
john_2328,raw,SERVICE,2
john_2328,raw,SERVICES,3
john_2328,raw,SEVEN,2
john_2328,raw,SHACK,2
john_2328,raw,SHALL,2
john_2328,raw,SHARP,2
john_2328,raw,SHE,3
john_2328,raw,SHEDS,2
john_2328,raw,SHIP,2
john_2328,raw,SHIRTS,2
john_2328,raw,SHIVERING,2
john_2328,raw,SHOP,2
john_2328,raw,SHOPPING,3
john_2328,raw,SHORT,3
john_2328,raw,SHOULD,2
john_2328,raw,SHOULDERS,2
john_2328,raw,SHOUTING,2
john_2328,raw,SHRINE,2
john_2328,raw,SICK,2
john_2328,raw,SIDES,2
john_2328,raw,SIGN,2
john_2328,raw,SILLY,2
john_2328,raw,SILVER,2
john_2328,raw,SING,3
john_2328,raw,SISTER,2
john_2328,raw,SIT,3
john_2328,raw,SIX,2
john_2328,raw,SIZE,2
john_2328,raw,SKATE,3
john_2328,raw,SKIMMED,2
john_2328,raw,SLIP,2
john_2328,raw,SLIPPERY,2
john_2328,raw,SLOW,2
john_2328,raw,SMALL,4
john_2328,raw,SMART,2
john_2328,raw,SNAKE,2
john_2328,raw,SNOW,2
john_2328,raw,SO,2
john_2328,raw,SOCKET,2
john_2328,raw,SOLD,2
john_2328,raw,SOME,3
john_2328,raw,SOMEONE,2
john_2328,raw,SONS,3
john_2328,raw,SOON,3
john_2328,raw,SOUND,4
john_2328,raw,SOUNDS,3
john_2328,raw,SPACE,2
john_2328,raw,SPAGHETTI,2
john_2328,raw,SPEAK,2
john_2328,raw,SPECTACULAR,5
john_2328,raw,SPEECH,3
john_2328,raw,SPEED,2
john_2328,raw,SPEEDING,2
john_2328,raw,SPILL,2
john_2328,raw,SPILLED,2
john_2328,raw,SPOONFUL,2
john_2328,raw,SPORT,2
john_2328,raw,SPOT,2
john_2328,raw,SPRAWLING,2
john_2328,raw,SQUANDER,2
john_2328,raw,STABILITY,2
john_2328,raw,STAGE,2
john_2328,raw,STARLIGHT,2
john_2328,raw,STATEMENT,3
john_2328,raw,STAY,3
john_2328,raw,STAYING,2
john_2328,raw,STEEP,5
john_2328,raw,STEP,2
john_2328,raw,STICKER,2
john_2328,raw,STIFF,2
john_2328,raw,STILL,2
john_2328,raw,STIMULUS,2
john_2328,raw,STOCK,2
john_2328,raw,STOP,3
john_2328,raw,STORE,3
john_2328,raw,STRAINED,2
john_2328,raw,STRANGERS,2
john_2328,raw,STREETS,2
john_2328,raw,STRIKE,2
john_2328,raw,STUCK,2
john_2328,raw,STUPID,3
john_2328,raw,STYLE,4
john_2328,raw,SUBDIVISIONS,2
john_2328,raw,SUBJECT,2
john_2328,raw,SUBJECTS,3
john_2328,raw,SUBTRACTION,3
john_2328,raw,SUBURBS,3
john_2328,raw,SUCCEED,2
john_2328,raw,SUCH,2
john_2328,raw,SUCKER,3
john_2328,raw,SUGGESTS,4
john_2328,raw,SUITE,4
john_2328,raw,SUM,2
john_2328,raw,SUMMIT,4
john_2328,raw,SUN,4
john_2328,raw,SUNDAY,2
john_2328,raw,SUNNY,2
john_2328,raw,SUNSET,2
john_2328,raw,SUPER,2
john_2328,raw,SUPERMAN,2
john_2328,raw,SURE,2
john_2328,raw,SURGERY,2
john_2328,raw,SWAMP,2
john_2328,raw,SWEATSHIRT,4
john_2328,raw,SWIM,2
john_2328,raw,SWORD,4
john_2328,raw,SYLLABUS,2
john_2328,raw,SYMPATHY,2
john_2328,raw,SYSTEM,3
john_2328,raw,TABLETOP,2
john_2328,raw,TAKE,3
john_2328,raw,TAKES,2
john_2328,raw,TAKING,2
john_2328,raw,TALKING,2
john_2328,raw,TAPE,2
john_2328,raw,TASTE,2
john_2328,raw,TAXATION,2
john_2328,raw,TEACHING,3
john_2328,raw,TEAM,3
john_2328,raw,TELL,2
john_2328,raw,TEMPERAMENT,2
john_2328,raw,TEN,3
john_2328,raw,TENNIS,2
john_2328,raw,TESTS,2
john_2328,raw,THAN,3
john_2328,raw,THANK,3
john_2328,raw,THAT,4
john_2328,raw,THE,2
john_2328,raw,THEIR,2
john_2328,raw,THERE,2
john_2328,raw,THESE,3
john_2328,raw,THEY,2
john_2328,raw,THIGH,2
john_2328,raw,THIN,3
john_2328,raw,THING,2
john_2328,raw,THINGS,2
john_2328,raw,THINK,2
john_2328,raw,THINKING,2
john_2328,raw,THIS,2
john_2328,raw,THOROUGH,2
john_2328,raw,THOROUGHLY,2
john_2328,raw,THOSE,2
john_2328,raw,THOUSAND,2
john_2328,raw,THREE,2
john_2328,raw,THROUGH,2
john_2328,raw,TICKETS,3
john_2328,raw,TIE,2
john_2328,raw,TIME,3
john_2328,raw,TIMES,3
john_2328,raw,TIRE,3
john_2328,raw,TO,3
john_2328,raw,TODAY,2
john_2328,raw,TOES,2
john_2328,raw,TOGETHER,2
john_2328,raw,TOIL,2
john_2328,raw,TOMORROW,2
john_2328,raw,TONIGHT,2
john_2328,raw,TOO,2
john_2328,raw,TOOK,2
john_2328,raw,TOP,2
john_2328,raw,TOSS,2
john_2328,raw,TOUCHDOWN,2
john_2328,raw,TOWER,2
john_2328,raw,TRADITIONAL,2
john_2328,raw,TRAFFIC,3
john_2328,raw,TRAIN,3
john_2328,raw,TRAINS,2
john_2328,raw,TRANSACTION,3
john_2328,raw,TRANSIT,2
john_2328,raw,TRAVEL,2
john_2328,raw,TRAVELING,2
john_2328,raw,TREASURE,3
john_2328,raw,TREASURER,2
john_2328,raw,TREASURY,2
john_2328,raw,TREAT,2
john_2328,raw,TREE,2
john_2328,raw,TRIED,2
john_2328,raw,TRIPLE,2
john_2328,raw,TROUBLE,3
john_2328,raw,TRUCKS,3
john_2328,raw,TRY,2
john_2328,raw,TUMOR,2
john_2328,raw,TURFED,2
john_2328,raw,TURN,2
john_2328,raw,TURTLENECK,4
john_2328,raw,TWO,2
john_2328,raw,UNACCEPTABLE,2
john_2328,raw,UNAVAILABLE,4
john_2328,raw,UNDERSTOOD,2
john_2328,raw,UNDERWENT,2
john_2328,raw,UNFORTUNATE,2
john_2328,raw,UNICYCLE,2
john_2328,raw,UNION,2
john_2328,raw,UNIONS,2
john_2328,raw,UNIVERSALLY,2
john_2328,raw,UNIVERSITIES,3
john_2328,raw,UNTIL,3
john_2328,raw,UP,2
john_2328,raw,US,2
john_2328,raw,USE,2
john_2328,raw,USER,2
john_2328,raw,USUALLY,2
john_2328,raw,VALID,4
john_2328,raw,VALIDATED,2
john_2328,raw,VALIUM,4
john_2328,raw,VANILLA,2
john_2328,raw,VENTILATION,2
john_2328,raw,VERBS,2
john_2328,raw,VERY,2
john_2328,raw,VICTIMS,2
john_2328,raw,VIDEO,2
john_2328,raw,VISIT,4
john_2328,raw,VISITED,2
john_2328,raw,VOICE,2
john_2328,raw,VOTE,2
john_2328,raw,VOTERS,3
john_2328,raw,WALK,3
john_2328,raw,WALLET,3
john_2328,raw,WANT,2
john_2328,raw,WANTS,2
john_2328,raw,WAR,2
john_2328,raw,WARM,2
john_2328,raw,WARRANTY,2
john_2328,raw,WAS,2
john_2328,raw,WATCH,2
john_2328,raw,WATCHED,2
john_2328,raw,WATER,5
john_2328,raw,WAVES,2
john_2328,raw,WAY,3
john_2328,raw,WE,2
john_2328,raw,WEAR,2
john_2328,raw,WEARING,2
john_2328,raw,WEARS,2
john_2328,raw,WEB,2
john_2328,raw,WEEK,2
john_2328,raw,WEEKEND,2
john_2328,raw,WEEKENDS,3
john_2328,raw,WEEPING,2
john_2328,raw,WELL,3
john_2328,raw,WENT,3
john_2328,raw,WERE,2
john_2328,raw,WHAT,2
john_2328,raw,WHEN,3
john_2328,raw,WHERE,2
john_2328,raw,WHILE,2
john_2328,raw,WHOLE,2
john_2328,raw,WHY,2
john_2328,raw,WIDER,3
john_2328,raw,WILL,3
john_2328,raw,WILLOWS,2
john_2328,raw,WIN,2
john_2328,raw,WIND,3
john_2328,raw,WINDOW,2
john_2328,raw,WINDY,3
john_2328,raw,WINNER,3
john_2328,raw,WINNERS,4
john_2328,raw,WINTER,2
john_2328,raw,WISDOM,4
john_2328,raw,WISHFUL,3
john_2328,raw,WITH,2
john_2328,raw,WITHDRAWAL,4
john_2328,raw,WITHOUT,2
john_2328,raw,WITNESSES,4
john_2328,raw,WOMEN,3
john_2328,raw,WONDERFUL,3
john_2328,raw,WORDS,2
john_2328,raw,WORE,4
john_2328,raw,WORK,3
john_2328,raw,WORKING,3
john_2328,raw,WORLD,2
john_2328,raw,WORM,3
john_2328,raw,WORRY,2
john_2328,raw,WORTH,2
john_2328,raw,WOULD,4
john_2328,raw,WRITING,2
john_2328,raw,WRONG,2
john_2328,raw,WROTE,4
john_2328,raw,YAP,2
john_2328,raw,YARD,3
john_2328,raw,YEAR,3
john_2328,raw,YEARS,2
john_2328,raw,YES,2
john_2328,raw,YET,3
john_2328,raw,YOU,2
john_2328,raw,YOUNG,3
john_2328,raw,YOUR,2
john_2328,raw,ZERO,3
john_2328,raw,ZOOM,2
su_1167_old,raw,A,1
su_1167_old,raw,ABANDONED,1
su_1167_old,raw,ABOARD,1
su_1167_old,raw,ABOUT,1
su_1167_old,raw,ACCEPT,1
su_1167_old,raw,ACCEPTANCE,1
su_1167_old,raw,ACCIDENT,1
su_1167_old,raw,ACCOMPANIED,1
su_1167_old,raw,ACCORDING,1
su_1167_old,raw,ACCOUNT,1
su_1167_old,raw,ACUTELY,1
su_1167_old,raw,ADDITION,1
su_1167_old,raw,ADULT,1
su_1167_old,raw,ADVANCE,1
su_1167_old,raw,AFRAID,1
su_1167_old,raw,AFTER,1
su_1167_old,raw,AGAIN,1
su_1167_old,raw,AGES,1
su_1167_old,raw,AGREE,1
su_1167_old,raw,AGREEMENT,1
su_1167_old,raw,AHEAD,1
su_1167_old,raw,AIRPORT,1
su_1167_old,raw,ALGORITHM,1
su_1167_old,raw,ALL,1
su_1167_old,raw,ALLERGIC,1
su_1167_old,raw,ALLIGATOR,1
su_1167_old,raw,ALLOTTED,1
su_1167_old,raw,ALMOST,1
su_1167_old,raw,ALWAYS,1
su_1167_old,raw,AM,1
su_1167_old,raw,AMAZING,1
su_1167_old,raw,AMOUNT,1
su_1167_old,raw,AN,1
su_1167_old,raw,AND,1
su_1167_old,raw,ANIMAL,1
su_1167_old,raw,ANNIVERSARY,1
su_1167_old,raw,ANNOUNCE,1
su_1167_old,raw,ANSWERED,1
su_1167_old,raw,ANY,1
su_1167_old,raw,ANYMORE,1
su_1167_old,raw,ANYTHING,1
su_1167_old,raw,APARTMENTS,1
su_1167_old,raw,APPEARS,1
su_1167_old,raw,APPLE,1
su_1167_old,raw,APPOINTMENT,1
su_1167_old,raw,ARE,1
su_1167_old,raw,ARGUING,1
su_1167_old,raw,AROUND,1
su_1167_old,raw,AS,1
su_1167_old,raw,ASK,1
su_1167_old,raw,ASKED,1
su_1167_old,raw,ASPIRATIONS,1
su_1167_old,raw,ASSAULT,1
su_1167_old,raw,ASSIGNMENT,1
su_1167_old,raw,ASTONISHMENT,1
su_1167_old,raw,AT,1
su_1167_old,raw,ATE,1
su_1167_old,raw,ATHLETES,1
su_1167_old,raw,AVOIDED,1
su_1167_old,raw,AWARE,1
su_1167_old,raw,AWAY,1
su_1167_old,raw,BACK,1
su_1167_old,raw,BAD,1
su_1167_old,raw,BAKING,1
su_1167_old,raw,BALANCE,1
su_1167_old,raw,BALL,1
su_1167_old,raw,BALONEY,1
su_1167_old,raw,BANK,1
su_1167_old,raw,BARE,1
su_1167_old,raw,BAROQUE,1
su_1167_old,raw,BARRACKS,1
su_1167_old,raw,BASES,1
su_1167_old,raw,BATH,1
su_1167_old,raw,BATHROOM,1
su_1167_old,raw,BATMAN,1
su_1167_old,raw,BATTLES,1
su_1167_old,raw,BE,1
su_1167_old,raw,BEARS,1
su_1167_old,raw,BEAUTIFUL,1
su_1167_old,raw,BEEN,1
su_1167_old,raw,BEER,1
su_1167_old,raw,BEES,1
su_1167_old,raw,BEFORE,1
su_1167_old,raw,BEGINNING,1
su_1167_old,raw,BEHIND,1
su_1167_old,raw,BELIEVE,1
su_1167_old,raw,BENIGN,1
su_1167_old,raw,BEST,1
su_1167_old,raw,BETTER,1
su_1167_old,raw,BETWEEN,1
su_1167_old,raw,BEWARE,1
su_1167_old,raw,BIG,1
su_1167_old,raw,BIGGEST,1
su_1167_old,raw,BIKE,1
su_1167_old,raw,BILL,1
su_1167_old,raw,BILLS,1
su_1167_old,raw,BIRD,1
su_1167_old,raw,BIRTH,1
su_1167_old,raw,BIRTHDAY,1
su_1167_old,raw,BITE,1
su_1167_old,raw,BITES,1
su_1167_old,raw,BLAST,1
su_1167_old,raw,BLAZED,1
su_1167_old,raw,BLAZING,1
su_1167_old,raw,BLOCKED,1
su_1167_old,raw,BLOODSHED,1
su_1167_old,raw,BLOW,1
su_1167_old,raw,BLUES,1
su_1167_old,raw,BONE,1
su_1167_old,raw,BOOKS,1
su_1167_old,raw,BORING,1
su_1167_old,raw,BORROWER,1
su_1167_old,raw,BOSS,1
su_1167_old,raw,BOYS,1
su_1167_old,raw,BREAK,1
su_1167_old,raw,BREAKS,1
su_1167_old,raw,BREATHING,1
su_1167_old,raw,BRING,1
su_1167_old,raw,BROKE,1
su_1167_old,raw,BROKEN,1
su_1167_old,raw,BROWN,1
su_1167_old,raw,BROWSER,1
su_1167_old,raw,BUCKLE,1
su_1167_old,raw,BULLET,1
su_1167_old,raw,BURGLARS,1
su_1167_old,raw,BURIED,1
su_1167_old,raw,BUS,1
su_1167_old,raw,BUSINESS,1
su_1167_old,raw,BUSY,1
su_1167_old,raw,BUT,1
su_1167_old,raw,BY,1
su_1167_old,raw,BYPASS,1
su_1167_old,raw,CAKE,1
su_1167_old,raw,CALL,1
su_1167_old,raw,CALLED,1
su_1167_old,raw,CAMERA,1
su_1167_old,raw,CAMPING,1
su_1167_old,raw,CAN,1
su_1167_old,raw,CANADA,1
su_1167_old,raw,CANCER,1
su_1167_old,raw,CANNOT,1
su_1167_old,raw,CAPE,1
su_1167_old,raw,CAPITAL,1
su_1167_old,raw,CAPITALIST,1
su_1167_old,raw,CAR,1
su_1167_old,raw,CARD,1
su_1167_old,raw,CARDS,1
su_1167_old,raw,CARE,1
su_1167_old,raw,CARELESS,1
su_1167_old,raw,CARES,1
su_1167_old,raw,CARPET,1
su_1167_old,raw,CARS,1
su_1167_old,raw,CAT,1
su_1167_old,raw,CELLS,1
su_1167_old,raw,CENTURY,1
su_1167_old,raw,CHALLENGED,1
su_1167_old,raw,CHAMBER,1
su_1167_old,raw,CHANCELLOR,1
su_1167_old,raw,CHANGED,1
su_1167_old,raw,CHECKS,1
su_1167_old,raw,CHEESE,1
su_1167_old,raw,CHEMICAL,1
su_1167_old,raw,CHEMISTRY,1
su_1167_old,raw,CHEVY,1
su_1167_old,raw,CHILD,1
su_1167_old,raw,CHILDREN,1
su_1167_old,raw,CHILLS,1
su_1167_old,raw,CHLORINE,1
su_1167_old,raw,CHOCOLATE,1
su_1167_old,raw,CIRCUMSTANCES,1
su_1167_old,raw,CITY,1
su_1167_old,raw,CLASSICAL,1
su_1167_old,raw,CLAUS,1
su_1167_old,raw,CLOSE,1
su_1167_old,raw,CLOSED,1
su_1167_old,raw,COALITION,1
su_1167_old,raw,COFFEE,1
su_1167_old,raw,COLD,1
su_1167_old,raw,COLLAPSE,1
su_1167_old,raw,COME,1
su_1167_old,raw,COMING,1
su_1167_old,raw,COMMENT,1
su_1167_old,raw,COMMITTED,1
su_1167_old,raw,COMMUNICATE,1
su_1167_old,raw,COMPANIES,1
su_1167_old,raw,COMPLAINTS,1
su_1167_old,raw,COMPLETE,1
su_1167_old,raw,COMPLETELY,1
su_1167_old,raw,COMPLICATED,1
su_1167_old,raw,CONCENTRATE,1
su_1167_old,raw,CONFERENCES,1
su_1167_old,raw,CONFIDENTIAL,1
su_1167_old,raw,CONNECTED,1
su_1167_old,raw,CONSCIENCE,1
su_1167_old,raw,CONSEQUENCES,1
su_1167_old,raw,CONSIDERATION,1
su_1167_old,raw,CONSTRUCTION,1
su_1167_old,raw,CONTEST,1
su_1167_old,raw,CONTRAST,1
su_1167_old,raw,COOKIES,1
su_1167_old,raw,COOLED,1
su_1167_old,raw,CORONATION,1
su_1167_old,raw,CORRECT,1
su_1167_old,raw,CORRECTION,1
su_1167_old,raw,COTTAGE,1
su_1167_old,raw,COTTON,1
su_1167_old,raw,COUNTRY,1
su_1167_old,raw,COUPON,1
su_1167_old,raw,COURSE,1
su_1167_old,raw,COURT,1
su_1167_old,raw,COURTS,1
su_1167_old,raw,COVER,1
su_1167_old,raw,CREAM,1
su_1167_old,raw,CRIME,1
su_1167_old,raw,CROWDED,1
su_1167_old,raw,CROWN,1
su_1167_old,raw,CUPS,1
su_1167_old,raw,CURVE,1
su_1167_old,raw,CUSTODY,1
su_1167_old,raw,CUT,1
su_1167_old,raw,DAILY,1
su_1167_old,raw,DARING,1
